pr_id,repository_name,title_length,description_length,files_changed,lines_added,lines_deleted,time_to_merge,num_commits,is_bug_fix,num_comments,num_reviewers,merge_status,author_experience,author_tenure,author_contributions,review_time,num_approvals,review_sentiment_score,security_issues,code_quality_issues,code_quality_rate
51609,rails,84,2409,3,9,9,3.2191666666666667,1,False,7,2,True,3,165.93333333333334,,32.41888888888889,0,-0.005952380952380973,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51608,rails,36,200,4,25,7,3.558611111111111,1,False,7,2,True,1,96.86666666666666,,76.35472222222222,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51607,rails,67,0,1,12,0,,1,False,3,2,False,30,180.3,,56.31666666666666,0,0.2,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51604,rails,41,4723,2,15,0,,1,False,1,0,False,0,157.7,,0,0,0.018750000000000003,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51598,rails,48,174,1,4,4,1.3905555555555555,1,False,0,0,True,114,140.03333333333333,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51597,rails,46,314,1,8,2,0.3005555555555556,1,False,0,0,True,1,96.83333333333333,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
51596,rails,36,435,1,0,10,0.34444444444444444,1,False,0,0,True,1,96.83333333333333,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51593,rails,65,99,1,1,1,0.7583333333333333,1,False,0,0,True,31,129.73333333333332,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51591,rails,43,12457,4,4,4,0.31833333333333336,1,False,2,0,True,560,182.73333333333332,,0,0,-0.2,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51590,rails,47,358,2,14,1,119.24027777777778,1,False,4,3,True,495,177.2,,36.29861111111111,1,-0.4375,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51589,rails,63,1537,1,1,0,,1,False,1,0,False,1,50.86666666666667,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51588,rails,62,2400,3,30,4,21.373055555555556,1,False,2,0,True,0,157.66666666666666,,0,0,0.26041666666666663,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51585,rails,48,35,3,5,5,2.766388888888889,1,False,0,1,True,1,96.8,,2.7111111111111112,1,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
51583,rails,39,243,2,6,1,0.4166666666666667,1,False,0,0,True,1,96.8,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
51581,rails,58,5814,1,2,2,0.31416666666666665,1,False,0,1,True,53,194.6,,0.065,1,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
51573,rails,22,683,2,3,3,,1,False,3,0,False,0,92.26666666666667,,0,0,-0.25,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51567,rails,62,215,2,21,11,0.4577777777777778,1,False,0,0,True,0,193.06666666666666,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51564,rails,64,183,1,1,1,18.595277777777778,1,False,2,2,True,315,127.93333333333334,,21.46111111111111,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51563,rails,45,875,1,1,1,8.632222222222222,1,False,0,0,True,0,121.7,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51560,rails,45,1310,3,6,6,1.9752777777777777,1,False,0,0,True,47,71.5,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51557,rails,73,1402,2,37,2,777.07,1,False,0,0,True,1,126.8,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51554,rails,22,69,1,1,1,0.1802777777777778,1,False,0,0,True,3,191.83333333333334,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
51551,rails,34,901,2,18,1,3.4522222222222223,1,False,3,0,True,3,191.8,,0,0,0.1351667939903234,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
51550,rails,88,1212,1,6,6,9.535833333333333,1,False,0,0,True,3,146.76666666666668,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51549,rails,30,1744,5,36,19,0.25222222222222224,1,False,3,0,True,3,165.66666666666666,,0,0,0.4291666666666667,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51546,rails,73,928,1,1,1,,1,False,1,0,False,0,143.26666666666668,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
51540,rails,87,342,1,1,2,13.355,1,False,0,0,True,1,147.43333333333334,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51537,rails,75,2034,1,1,1,14.219166666666666,1,False,1,0,True,560,182.46666666666667,,0,0,0.1,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51531,rails,60,243,2,30,10,29.441111111111113,1,False,0,1,True,315,127.8,,16.011944444444445,1,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51527,rails,51,800,1,18,0,2.0794444444444444,1,False,6,2,True,541,188.6,,3.703611111111111,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
51520,rails,73,1864,3,19,1,186.81194444444444,1,False,0,0,True,0,157.36666666666667,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51518,rails,65,1610,4,42,0,71.085,1,False,1,1,True,47,71.36666666666666,,0.013888888888888888,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51517,rails,70,1168,3,20,0,23.063055555555554,1,False,4,2,True,112,128.36666666666667,,66.65083333333334,1,0.23636363636363636,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51513,rails,72,212,2,12,0,28.448333333333334,1,False,2,2,True,315,127.73333333333333,,21.89638888888889,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51511,rails,68,102,3,12,0,,1,False,1,0,False,40,103.53333333333333,,0,0,0.10000000000000002,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51498,rails,43,2270,1,4,4,19.850833333333334,1,False,0,0,True,9,27.433333333333334,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
51497,rails,42,2924,2,40,2,17.153055555555557,1,False,0,0,True,17,185.16666666666666,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51495,rails,74,984,1,10,5,,1,False,2,0,False,1,196.06666666666666,,0,0,0.39777777777777784,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51492,rails,39,445,15,37,36,1.6675,1,False,2,1,True,1,96.36666666666666,,1.2427777777777778,1,0.10333333333333332,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51491,rails,68,289,1,1,0,2.0419444444444443,1,False,1,0,True,315,127.6,,0,0,-0.375,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51485,rails,63,198,1,0,4,,1,False,2,0,False,29,144.6,,0,0,0.01041666666666663,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51481,rails,51,1326,7,109,64,210.37666666666667,1,False,1,1,True,47,71.2,,186.8325,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51480,rails,62,1081,1,5,9,17.85972222222222,1,False,0,0,True,4,194.3,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51479,rails,42,918,1,1,1,358.3936111111111,1,False,2,0,True,3,172.0,,0,0,0.43333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51476,rails,46,3568,1,4,4,319.3666666666667,1,False,5,1,True,1,184.6,,55.82194444444445,0,-0.1392857142857143,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
51467,rails,13,1013,1,1,1,,1,False,0,0,False,0,134.76666666666668,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51446,rails,77,1406,2,11,1,624.1891666666667,1,False,0,0,True,97,192.33333333333334,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51442,rails,78,1892,1,1,1,1200.441111111111,1,False,2,2,True,14,156.3,,13.6725,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51438,rails,59,710,1,46,58,,1,False,4,1,False,114,139.36666666666667,,4.358611111111111,0,0.5666666666666667,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51431,rails,39,518,2,13,2,4.247777777777777,1,False,6,3,True,1,134.33333333333334,,8.316944444444445,0,0.3333333333333333,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
51429,rails,58,13,2,17,1,409.7686111111111,1,False,4,2,True,315,127.33333333333333,,48.488055555555555,0,-0.20758145363408523,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51427,rails,60,1152,3,40,0,0.34833333333333333,1,False,0,0,True,47,70.93333333333334,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51425,rails,59,2244,2,16,3,1.505,2,False,2,1,True,47,70.93333333333334,,1.4966666666666666,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51423,rails,88,2586,1,4,4,3.5394444444444444,1,False,1,0,True,29,55.7,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
51422,rails,56,891,1,9,1,0.05611111111111111,1,False,0,0,True,315,125.86666666666666,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51417,rails,41,627,1,1,1,17.68777777777778,1,False,0,0,True,0,91.56666666666666,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51414,rails,66,1631,1,1,1,0.042222222222222223,1,False,1,0,True,1,122.2,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51412,rails,107,2977,8,37,5,22.174722222222222,1,False,15,4,True,29,55.666666666666664,,54.31055555555556,2,-0.41249999999999976,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51409,rails,62,127,7,38,24,927.0422222222222,1,False,3,2,True,315,127.26666666666667,,520.3827777777778,1,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51407,rails,63,396,2,17,2,5.858333333333333,1,False,4,2,True,315,127.23333333333333,,22.138333333333335,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51395,rails,76,536,1,2,0,,1,False,4,0,False,0,194.4,,0,0,0.16944444444444445,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
51389,rails,46,200,1,1,0,74.33305555555556,1,False,1,0,True,6,147.63333333333333,,0,0,1.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51376,rails,65,1162,1,147,149,477.10083333333336,1,False,12,2,True,7,144.56666666666666,,828.7158333333333,0,0.8458333333333333,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
51353,rails,67,383,9,70,65,2.225,6,False,2,2,True,1,95.83333333333333,,56.087777777777774,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51351,rails,71,2470,6,62,13,26.994722222222222,1,False,7,1,True,14,156.0,,6.723888888888889,0,1.0294949494949495,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51350,rails,85,1331,1,1,1,,1,False,4,0,False,0,72.5,,0,0,0.7035919540229885,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51348,rails,31,1171,1,5,1,0.7055555555555556,1,False,12,3,True,1,190.43333333333334,,7.463055555555555,0,-0.3375,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51346,rails,52,72,2,28,2,6.4880555555555555,1,False,1,1,True,211,161.73333333333332,,1.8797222222222223,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51345,rails,55,637,3,18,1,1.8286111111111112,1,False,2,0,True,112,127.66666666666667,,0,0,0.1125,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51338,rails,53,1746,1,6,1,,1,False,2,0,False,3,190.96666666666667,,0,0,0.4542857142857142,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51337,rails,53,282,2,38,20,71.98666666666666,1,False,1,0,True,315,126.96666666666667,,0,0,0.5,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51326,rails,60,67,1,1,1,1.16,1,False,0,0,True,1,95.66666666666667,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
51325,rails,58,2743,2,22,2,17.31888888888889,1,False,3,2,True,3,144.36666666666667,,26.88222222222222,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51324,rails,72,2434,1,8,4,3.223611111111111,1,False,4,0,True,0,155.83333333333334,,0,0,1.2208333333333334,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51323,rails,23,2095,4,55,4,,2,False,0,0,False,3,144.33333333333334,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51318,rails,61,1129,2,32,1,1508.5969444444445,1,False,3,0,True,17,146.23333333333332,,0,0,0.5803571428571428,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51315,rails,56,1097,1,19,5,,1,False,1,0,False,0,124.16666666666667,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51311,rails,61,73,1,1,1,,1,False,1,0,False,10,84.73333333333333,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51310,rails,24,69,4,4,4,,1,False,1,0,False,10,84.73333333333333,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51308,rails,58,2748,2,9,4,149.68472222222223,1,False,5,2,True,112,127.46666666666667,,577.075,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51304,rails,64,2209,2,15,0,1656.3769444444445,1,False,4,0,True,3,65.9,,0,0,0.16111111111111112,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51296,rails,57,275,1,3,16,0.8391666666666666,1,False,1,0,True,114,138.76666666666668,,0,0,0.2,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51294,rails,20,2095,2,37,5,,2,False,0,0,False,3,144.26666666666668,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51288,rails,67,1042,3,69,0,2390.1255555555554,1,False,3,2,True,17,146.13333333333333,,7166.987499999999,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51287,rails,46,574,2,6,6,0.08,1,False,0,0,True,315,125.26666666666667,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
51286,rails,114,5617,1,3,2,0.4816666666666667,1,False,0,0,True,560,181.4,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51285,rails,46,2558,1,6,1,1328.1133333333332,1,False,1,0,True,4,14.1,,0,0,-0.31666666666666665,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
51281,rails,23,370,1,12,10,3.069722222222222,1,False,1,0,True,315,126.7,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51279,rails,45,3270,2,37,5,0.7836111111111111,2,False,4,3,True,3,144.16666666666666,,3630.7175,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51274,rails,30,141,2,48,12,3.563888888888889,1,False,10,4,True,315,126.66666666666667,,372.94916666666666,0,-0.25,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51271,rails,61,1881,1,1,0,1124.0091666666667,1,False,0,1,True,23,91.3,,0.7886111111111112,1,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51270,rails,50,1087,2,10,6,20.78611111111111,1,False,0,0,True,315,125.23333333333333,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
51266,rails,82,567,2,13,1,,1,False,2,0,False,3,152.83333333333334,,0,0,0.11212121212121212,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
51263,rails,90,655,1,3,3,2.701388888888889,1,False,0,0,True,1,103.23333333333333,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
51260,rails,47,1344,2,20,0,,1,False,2,0,False,0,193.83333333333334,,0,0,0.24333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51258,rails,50,310,1,20,1,114.96861111111112,1,False,5,2,True,114,138.6,,269.1925,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51252,rails,44,2889,1,1,1,0.5286111111111111,1,False,0,0,True,560,181.26666666666668,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51241,rails,33,242,1,13,10,,1,False,0,0,False,315,126.53333333333333,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51240,rails,68,4023,1,10,10,8.928333333333333,1,False,2,0,True,560,181.23333333333332,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51239,rails,35,2360,1,8,0,93.4325,1,False,5,2,True,1,194.26666666666668,,179.8047222222222,0,0.31363636363636366,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
51236,rails,54,101,4,40,1,1.9316666666666666,1,False,0,0,True,3741,195.36666666666667,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51235,rails,45,658,2,18,1,1.5797222222222222,1,False,0,0,True,3741,195.36666666666667,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
51232,rails,56,161,2,13,5,1.9158333333333333,1,False,0,0,True,1,95.23333333333333,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51222,rails,57,498,2,42,1,0.4275,1,False,2,0,True,1,95.2,,0,0,-0.54,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51219,rails,57,2091,2,23,9,2540.223611111111,1,False,6,2,True,3,97.03333333333333,,2574.604444444444,0,-0.05681818181818182,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51206,rails,50,13,2,10,0,10.994166666666667,1,False,5,2,True,315,126.36666666666666,,5.3277777777777775,1,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
51193,rails,73,62,1,1,2,0.13083333333333333,1,False,0,0,True,1,95.1,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
51192,rails,64,906,7,178,45,95.8536111111111,1,False,14,3,True,1,95.1,,7932.237777777777,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
